time/fps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/iterations,time/total_timesteps,train/value_loss,train/clip_range,train/entropy_loss,train/clip_fraction,train/loss,train/explained_variance,train/approx_kl,train/n_updates,train/learning_rate,train/policy_gradient_loss
579,-794.1582919322033,91,890.2372881355932,26,53248,20.636988243833184,0.2,-0.681470706500113,0.094482421875,1.065505027770996,0.7005360722541809,0.010891088,1480,0.0003,-0.002445852692471817
578,-799.8022346065574,95,893.5901639344262,27,55296,20.38151972722262,0.2,-0.668225756380707,0.06162109375,0.6535650491714478,0.7288799583911896,0.004681999,1490,0.0003,-0.0008436893287580461
582,-790.338714984375,98,884.78125,28,57344,46.0563031680882,0.2,-0.690422423556447,0.0556640625,8.006362915039062,0.0625157356262207,0.00611146,1500,0.0003,-0.0002713734153076075
582,-788.7826905820895,101,880.5373134328358,29,59392,106.3009486913681,0.2,-0.6255811660550534,0.059912109375,8.24558162689209,0.5147981941699982,0.0040010717,1510,0.0003,-0.0010695577351725661
579,-785.3725177536231,106,877.6376811594203,30,61440,45.1156860999763,0.2,-0.6628273390233517,0.079638671875,4.109875202178955,0.6715871691703796,0.012216127,1520,0.0003,-0.0005938559377682395
581,-784.9968770694445,109,874.5416666666666,31,63488,40.706648626178506,0.2,-0.6895588357001543,0.06123046875,2.420253038406372,0.7934211790561676,0.004323288,1530,0.0003,-0.0006177636540087405
579,-782.1874622,113,870.6933333333334,32,65536,56.31105368733406,0.2,-0.6857564181089402,0.05859375,24.736188888549805,0.6135953664779663,0.0056837783,1540,0.0003,-0.00011566522007342429
583,-781.1067955584416,115,864.961038961039,33,67584,148.5116534538567,0.2,-0.6358053585514426,0.039208984375,28.684690475463867,0.2756845951080322,0.0037328503,1550,0.0003,-0.0011748391443688888
585,-781.5478288625001,118,867.925,34,69632,27.878715189546348,0.2,-0.6956330951303243,0.10009765625,3.1487479209899902,0.7543877959251404,0.011054032,1560,0.0003,-0.0015439410446560942
587,-782.1565352560976,122,866.1585365853658,35,71680,54.950410325080156,0.2,-0.6685543280094862,0.052734375,29.4636287689209,0.7786045968532562,0.0048180977,1570,0.0003,-0.0008364449113287264
581,-781.5953405176471,126,866.364705882353,36,73728,14.945368953421712,0.2,-0.6459441810846329,0.076171875,1.6110901832580566,0.38782477378845215,0.0072955573,1580,0.0003,-3.484987610136159e-05
583,-778.3244032298851,129,867.4252873563219,37,75776,44.65658217854798,0.2,-0.6566592330113054,0.083349609375,14.38766098022461,0.5853302776813507,0.012791846,1590,0.0003,0.000557858485262841
584,-773.5786263820225,133,866.1123595505618,38,77824,175.37098057642578,0.2,-0.6611614238470793,0.018603515625,16.444059371948242,0.09556186199188232,0.0014662994,1600,0.0003,-0.0001334750671958318
584,-770.2489483626374,136,867.7362637362637,39,79872,47.873090372234586,0.2,-0.6209992585703731,0.095654296875,25.994216918945312,0.905942402780056,0.021759363,1610,0.0003,-0.003188565102755092
582,-772.4095800645161,140,870.5806451612904,40,81920,156.69349296540022,0.2,-0.6643630812875927,0.06181640625,57.182533264160156,0.7110099196434021,0.004191016,1620,0.0003,-0.0009587351232767105
583,-773.7633666145833,143,873.34375,41,83968,28.554759800061582,0.2,-0.6451827436685562,0.085546875,9.698762893676758,0.9312112256884575,0.0055948347,1630,0.0003,9.714314219309018e-05
587,-770.1376192755101,146,873.3061224489796,42,86016,45.90223732888698,0.2,-0.6954646818339825,0.101513671875,7.345702171325684,0.7108681797981262,0.0038247937,1640,0.0003,0.0002157793853257317
586,-771.88607888,150,875.84,43,88064,108.99985769540072,0.2,-0.6595308067277074,0.052978515625,4.58137321472168,0.7755720168352127,0.0032806327,1650,0.0003,-0.0013500037530320697
585,-770.5377736299998,154,870.84,44,90112,33.84366896003485,0.2,-0.6955897374078631,0.04169921875,2.4935781955718994,0.8503443002700806,0.005341678,1660,0.0003,0.0010016192100010812
588,-768.6492324700001,156,869.18,45,92160,130.11683886647225,0.2,-0.6969174787402153,0.057470703125,30.89198112487793,0.6843956410884857,0.0051238462,1670,0.0003,-0.003757165950810304
589,-763.8896155200002,159,862.06,46,94208,49.671990145742896,0.2,-0.7024969037622213,0.086767578125,12.447442054748535,0.8647113591432571,0.005014057,1680,0.0003,-0.004734423075205996
586,-763.15215486,164,863.65,47,96256,93.24846523553133,0.2,-0.7129446653649211,0.071826171875,3.9013681411743164,0.8537053614854813,0.00948369,1690,0.0003,-0.0016569742452702484
585,-761.2492877300002,167,864.73,48,98304,112.83726053237915,0.2,-0.6622301304712892,0.033837890625,46.46375274658203,0.7871766984462738,0.003298618,1700,0.0003,-0.0009421224778634496
584,-758.5770758400001,171,863.97,49,100352,93.3162137158215,0.2,-0.6670281775295734,0.126171875,99.89521789550781,0.8517235964536667,0.015953584,1710,0.0003,0.001536510083678877
605,11.598528,3,1000.0,1,2048,86.39516965374351,0.2,-0.6840801559388637,0.0693359375,24.323566436767578,0.7549010366201401,0.0061111967,1720,0.0003,-0.0009669274197221967
480,3.7276207500000003,8,1000.0,2,4096,34.52924341857433,0.2,-0.6405452739447355,0.078369140625,1.411308765411377,0.33720535039901733,0.0046397755,1730,0.0003,0.002179346021148376
532,-8.596029000000001,11,1000.0,3,6144,27.976838320493698,0.2,-0.6370169572532177,0.073876953125,1.4460806846618652,0.5246262848377228,0.006790584,1740,0.0003,0.0012792864545190241
570,-6.507523750000001,14,1000.0,4,8192,10.992360098659992,0.2,-0.6475070346146822,0.091015625,1.8148479461669922,0.7651913166046143,0.009055996,1750,0.0003,0.0014980594016378746
588,-19.687772900000002,17,968.8,5,10240,24.677459621429442,0.2,-0.6435388758778572,0.083349609375,2.91505765914917,0.7019175887107849,0.005273328,1760,0.0003,-0.0016202139246161095
590,-12.616797166666666,20,974.0,6,12288,70.51913775652648,0.2,-0.6462894601747393,0.077587890625,13.018170356750488,0.4282394051551819,0.007332834,1770,0.0003,0.0015273900047759526
576,-11.058658214285714,24,977.7142857142857,7,14336,21.21728022992611,0.2,-0.632740024663508,0.121923828125,1.550795316696167,0.7112075686454773,0.007838574,1780,0.0003,-0.005720820774149616
572,-6.9196954999999996,28,980.5,8,16384,13.7901692237705,0.2,-0.6446360733360053,0.06923828125,1.5492624044418335,0.7825246751308441,0.0059005134,1790,0.0003,0.0004922267151414416
549,-5.501684999999999,33,982.6666666666666,9,18432,16.126027412340044,0.2,-0.6301500553265214,0.060888671875,0.9925634860992432,0.7325565218925476,0.0041577853,1800,0.0003,-0.0005490788345923648
550,-8.5483665,37,984.4,10,20480,17.502384063601493,0.2,-0.6208268852904439,0.092138671875,1.1654441356658936,0.6360701024532318,0.006035116,1810,0.0003,-0.004344220744314953
545,-4.720995772727273,41,985.8181818181819,11,22528,12.489394158497452,0.2,-0.623132616467774,0.0779296875,1.1003094911575317,0.7963714450597763,0.0056031086,1820,0.0003,-0.00040156247414415704
540,-5.159287916666668,45,987.0,12,24576,23.419452426582573,0.2,-0.6060794709250331,0.070166015625,1.040572166442871,0.7190062403678894,0.0060725315,1830,0.0003,-0.000116209559928393
537,-3.683186500000001,49,988.0,13,26624,17.268804268166424,0.2,-0.5890103229321539,0.068798828125,2.4047164916992188,0.7955474108457565,0.0048363386,1840,0.0003,-0.0004197594098513946
545,-4.963934714285715,52,988.8571428571429,14,28672,17.134641303308307,0.2,-0.6170629066415131,0.051806640625,0.6995823979377747,0.7034267783164978,0.0030900962,1850,0.0003,-0.0012400757987052202
548,-4.826268645161291,55,989.9354838709677,15,30720,21.37503012791276,0.2,-0.5893118608742952,0.06826171875,0.9439322352409363,0.7198732495307922,0.007802032,1860,0.0003,-0.002065471896639792
547,-2.613376666666668,59,990.5454545454545,16,32768,35.65039938241243,0.2,-0.5993673863820732,0.06494140625,0.8463034629821777,0.728778600692749,0.006062189,1870,0.0003,-0.0009860424997896189
544,-2.5364810285714294,63,991.0857142857143,17,34816,26.079292488098144,0.2,-0.5897802459076047,0.05673828125,0.4227125346660614,0.7445666790008545,0.00403239,1880,0.0003,-0.0005739608364820015
536,-2.77896864864865,68,991.5675675675676,18,36864,20.094667841121556,0.2,-0.5939023724757135,0.057568359375,0.7861028909683228,0.70151087641716,0.003947987,1890,0.0003,0.00034725150908343494
535,-3.1693775384615392,72,992.0,19,38912,22.035147451236845,0.2,-0.59705989388749,0.061376953125,0.8998106718063354,0.7606511414051056,0.0052488633,1900,0.0003,-0.0018992656405316666
536,-2.7578657804878057,76,992.390243902439,20,40960,25.150716454349457,0.2,-0.5619570953771472,0.07021484375,0.8062929511070251,0.7983573824167252,0.007216072,1910,0.0003,-0.001370433415286243
543,-2.2096814418604662,79,992.7441860465116,21,43008,18.874985236674547,0.2,-0.588735386915505,0.08291015625,0.44019216299057007,0.8547406047582626,0.0065050125,1920,0.0003,0.0005398739303927869
549,-4.418077400000001,82,992.7333333333333,22,45056,29.401368704065682,0.2,-0.5996505570597946,0.05498046875,1.1592803001403809,0.7770961970090866,0.003948605,1930,0.0003,0.0005228660425927956
546,-4.7954430000000015,86,993.0425531914893,23,47104,56.66890227086842,0.2,-0.5998277621343732,0.05673828125,0.5314199328422546,0.6210730969905853,0.0049594645,1940,0.0003,-0.0018840543438273017
551,-4.598533469387755,89,993.3265306122449,24,49152,16.04762746579945,0.2,-0.5787305048666894,0.066259765625,0.4215858280658722,0.7308230698108673,0.005356769,1950,0.0003,-0.00268498599762097
553,-3.874728,92,993.5882352941177,25,51200,31.26768835429102,0.2,-0.5737806681543589,0.074755859375,0.9550228118896484,0.7965745627880096,0.007584542,1960,0.0003,2.4410578771494328e-05
557,-3.412546867924528,95,993.8301886792453,26,53248,23.232183443009852,0.2,-0.5711672770790756,0.080810546875,0.4586065113544464,0.8463735580444336,0.010451568,1970,0.0003,-0.0019516042433679105
561,-3.570232290909091,98,994.0545454545454,27,55296,16.16610189639032,0.2,-0.5736114858649671,0.044580078125,0.5693521499633789,0.8165047019720078,0.0042903065,1980,0.0003,-0.000739476290618768
561,-3.47552203508772,102,994.2631578947369,28,57344,30.48213289733976,0.2,-0.5943997228518129,0.080615234375,0.5697263479232788,0.84868523478508,0.0067684427,1990,0.0003,-0.000682752561988309
562,-2.520955203389831,105,994.3220338983051,29,59392,28.08732286375016,0.2,-0.5758856544271111,0.048779296875,4.242795944213867,0.8091179728507996,0.0023166656,2000,0.0003,-0.0001145856047514826
564,-0.06827865573770533,108,992.0983606557377,30,61440,42.070596729777755,0.2,-0.6268488503992558,0.076513671875,46.0195198059082,0.5899391174316406,0.0061937906,2010,0.0003,-0.0023066409936291165
566,0.25574874603174563,112,992.3492063492064,31,63488,53.75125870741904,0.2,-0.5731455028988421,0.0392578125,10.237919807434082,0.4777989983558655,0.002930664,2020,0.0003,-0.0018861148771975422
564,0.023148606060605727,116,992.6969696969697,32,65536,17.249960102699696,0.2,-0.5587629607878626,0.066845703125,0.31811049580574036,0.8038897812366486,0.0032266648,2030,0.0003,-0.0006135540781542659
559,-0.13541685294117678,120,992.9117647058823,33,67584,27.330342828668655,0.2,-0.5799737655557692,0.08671875,2.388234853744507,0.7396088540554047,0.008969844,2040,0.0003,-0.0025989514295361007
556,-0.1234946000000003,125,993.1142857142858,34,69632,19.867441692203283,0.2,-0.563052557874471,0.042041015625,0.6797055006027222,0.7426283955574036,0.003445882,2050,0.0003,0.0004324374116549734
555,-2.3167470277777777,128,990.1527777777778,35,71680,23.008411635272203,0.2,-0.594235667027533,0.1052734375,0.5796701908111572,0.7669079601764679,0.007477186,2060,0.0003,-0.002131639324943535
556,-1.6388111891891892,132,990.418918918919,36,73728,84.51603793501855,0.2,-0.5834672572091222,0.05205078125,37.46196746826172,0.44961559772491455,0.006057919,2070,0.0003,-0.002439659705851227
558,-4.777404298701299,135,974.5064935064935,37,75776,23.311005086451768,0.2,-0.6256522042676806,0.075439453125,1.3907889127731323,0.8264425247907639,0.00620235,2080,0.0003,-0.002008702816237928
556,-3.9126085189873425,139,975.1518987341772,38,77824,96.74925490356982,0.2,-0.5519239735789597,0.038818359375,176.72283935546875,0.17877095937728882,0.005502024,2090,0.0003,-0.0013634553324664012
555,-4.194499740740741,143,975.7654320987655,39,79872,16.084985316358505,0.2,-0.5844392967410386,0.09150390625,0.7518197894096375,0.7071249186992645,0.00664395,2100,0.0003,-2.477946545695886e-05
555,-3.693546771084337,147,976.3493975903615,40,81920,26.16182680055499,0.2,-0.5899654543027282,0.101416015625,1.397058367729187,0.6726453006267548,0.008765362,2110,0.0003,-0.004134857088502031
555,-3.504216694117647,151,976.9058823529411,41,83968,16.600762268714607,0.2,-0.5722867961972952,0.071875,0.6466038227081299,0.7554549127817154,0.007686073,2120,0.0003,-0.0011167758362716994
555,-3.3682549885057465,154,977.4367816091954,42,86016,28.300700826756657,0.2,-0.575304997805506,0.07060546875,0.37498295307159424,0.7461935877799988,0.00870019,2130,0.0003,-0.003022733371471986
553,-3.702705988888889,159,978.1888888888889,43,88064,14.685470190458,0.2,-0.5954858059063554,0.076220703125,0.5595782995223999,0.7443612813949585,0.005669321,2140,0.0003,-0.0020891481326543726
553,-3.525082054347826,162,978.6630434782609,44,90112,41.46556714810431,0.2,-0.5678135334514082,0.066357421875,0.80538010597229,0.6881773173809052,0.0061089513,2150,0.0003,-0.002034605052904226
552,-3.323024829787234,166,979.1170212765958,45,92160,18.523697804287075,0.2,-0.5950567479245364,0.0599609375,1.9819985628128052,0.819053590297699,0.0043273065,2160,0.0003,-0.001380878080817638
550,-3.3241915937499997,171,979.5520833333334,46,94208,19.592413583118468,0.2,-0.5925131405703723,0.085009765625,101.69313049316406,0.7225387096405029,0.011596663,2170,0.0003,-0.002712282764696283
552,-3.048344173469387,174,979.969387755102,47,96256,22.345868650637566,0.2,-0.6105355584993959,0.078662109375,0.7250667214393616,0.8106070011854172,0.006424493,2180,0.0003,-0.0029261043411679564
555,-3.3107249699999994,177,980.37,48,98304,24.320536096580327,0.2,-0.5815621556714177,0.05546875,0.4649985730648041,0.737449049949646,0.005376602,2190,0.0003,-0.00020730464602820576
554,-3.31596678,181,980.37,49,100352,27.84538353383541,0.2,-0.6047530064359308,0.080126953125,0.6179372668266296,0.7414868474006653,0.0067274375,2200,0.0003,-0.0018061310722259805
